lane,index,frame,bin,re,im
A,4201,64,105,21,0
A,4202,64,106,22,0
A,4203,64,107,17,0
A,4204,64,108,18,0
A,4205,64,109,12,0
A,4206,64,110,19,0
A,4207,64,111,10,0
A,4208,64,112,21,0
A,4209,64,113,-13,0
A,4210,64,114,3,0
A,4211,64,115,5,0
A,4212,64,116,14,0
A,4213,64,117,-9,0
A,4214,64,118,-7,0
A,4215,64,119,14,0
A,4216,64,120,20,0
A,4217,64,121,-19,0
A,4218,64,122,-1,0
A,4219,64,123,1,0
A,4220,64,124,11,0
A,4221,64,125,-22,0
A,4222,64,126,-22,0
A,4223,64,127,11,0
A,4224,66,0,-13,0
A,4225,66,1,21,0
A,4226,66,2,22,0
A,4227,66,3,-12,0
A,4228,66,4,11,0
A,4229,66,5,12,0
A,4230,66,6,36,0
A,4231,66,7,-15,0
A,4232,66,8,13,0
A,4233,66,9,11,0
A,4234,66,10,26,0
A,4235,66,11,-2,0
A,4236,66,12,24,0
A,4237,66,13,0,0
A,4238,66,14,20,0
A,4239,66,15,3,0
A,4240,66,16,-10,0
A,4241,66,17,51,0
A,4242,66,18,42,0
A,4243,66,19,0,0
A,4244,66,20,16,0
A,4245,66,21,18,0
A,4246,66,22,54,0
A,4247,66,23,-20,0
A,4248,66,24,-2,0
A,4249,66,25,42,0
A,4250,66,26,44,0
A,4251,66,27,-3,0
A,4252,66,28,16,0
A,4253,66,29,17,0
A,4254,66,30,44,0
A,4255,66,31,-10,0
A,4256,66,32,-44,0
A,4257,66,33,0,0
A,4258,66,34,-29,0
A,4259,66,35,-12,0
A,4260,66,36,-35,0
A,4261,66,37,3,0
A,4262,66,38,-5,0
A,4263,66,39,-28,0
A,4264,66,40,-23,0
A,4265,66,41,31,0
A,4266,66,42,15,0
A,4267,66,43,-5,0
A,4268,66,44,-8,0
A,4269,66,45,13,0
A,4270,66,46,24,0
A,4271,66,47,-19,0
A,4272,66,48,-23,0
A,4273,66,49,-30,0
A,4274,66,50,-62,0
A,4275,66,51,9,0
A,4276,66,52,-46,0
A,4277,66,53,0,0
A,4278,66,54,-52,0
A,4279,66,55,7,0
A,4280,66,56,-47,0
A,4281,66,57,-45,0
A,4282,66,58,-69,0
A,4283,66,59,-20,0
A,4284,66,60,-64,0
A,4285,66,61,-26,0
A,4286,66,62,-62,0
A,4287,66,63,-27,0
A,4288,66,64,0,0
A,4289,66,65,-21,0
A,4290,66,66,-51,0
A,4291,66,67,34,0
A,4292,66,68,-22,0
A,4293,66,69,42,0
A,4294,66,70,-16,0
A,4295,66,71,37,0
A,4296,66,72,-13,0
A,4297,66,73,-28,0
A,4298,66,74,-92,0
A,4299,66,75,49,0
A,4300,66,76,-54,0
A,4301,66,77,4,0
A,4302,66,78,-83,0
A,4303,66,79,22,0
A,4304,66,80,-8,0
A,4305,66,81,-21,0
A,4306,66,82,-33,0
A,4307,66,83,9,0
A,4308,66,84,-17,0
A,4309,66,85,-24,0
A,4310,66,86,-30,0
A,4311,66,87,-12,0
A,4312,66,88,-12,0
A,4313,66,89,52,0
A,4314,66,90,11,0
A,4315,66,91,30,0
A,4316,66,92,-22,0
A,4317,66,93,25,0
A,4318,66,94,1,0
A,4319,66,95,4,0
A,4320,66,96,71,0
A,4321,66,97,11,0
A,4322,66,98,65,0
A,4323,66,99,21,0
A,4324,66,100,74,0
A,4325,66,101,22,0
A,4326,66,102,37,0
A,4327,66,103,63,0
A,4328,66,104,41,0
A,4329,66,105,-38,0
A,4330,66,106,-12,0
A,4331,66,107,14,0
A,4332,66,108,14,0
A,4333,66,109,-18,0
A,4334,66,110,-28,0
A,4335,66,111,20,0
A,4336,66,112,55,0
A,4337,66,113,-58,0
A,4338,66,114,71,0
A,4339,66,115,-70,0
A,4340,66,116,76,0
A,4341,66,117,-75,0
A,4342,66,118,9,0
A,4343,66,119,-4,0
A,4344,66,120,61,0
A,4345,66,121,-47,0
A,4346,66,122,53,0
A,4347,66,123,-39,0
A,4348,66,124,86,0
A,4349,66,125,-62,0
A,4350,66,126,22,0
A,4351,66,127,7,0
A,4352,68,0,-15,0
A,4353,68,1,-53,0
A,4354,68,2,-28,0
A,4355,68,3,-38,0
A,4356,68,4,-20,0
A,4357,68,5,-36,0
A,4358,68,6,-33,0
A,4359,68,7,-24,0
A,4360,68,8,21,0
A,4361,68,9,51,0
A,4362,68,10,84,0
A,4363,68,11,-13,0
A,4364,68,12,77,0
A,4365,68,13,16,0
A,4366,68,14,98,0
A,4367,68,15,-4,0
A,4368,68,16,5,0
A,4369,68,17,112,0
A,4370,68,18,43,0
A,4371,68,19,74,0
A,4372,68,20,10,0
A,4373,68,21,95,0
A,4374,68,22,88,0
A,4375,68,23,17,0
A,4376,68,24,29,0
A,4377,68,25,7,0
A,4378,68,26,53,0
A,4379,68,27,-13,0
A,4380,68,28,48,0
A,4381,68,29,-30,0
A,4382,68,30,19,0
A,4383,68,31,2,0
A,4384,68,32,-62,0
A,4385,68,33,-74,0
A,4386,68,34,-182,0
A,4387,68,35,51,0
A,4388,68,36,-149,0
A,4389,68,37,19,0
A,4390,68,38,-152,0
A,4391,68,39,23,0
A,4392,68,40,-49,0
A,4393,68,41,31,0
A,4394,68,42,-55,0
A,4395,68,43,37,0
A,4396,68,44,-63,0
A,4397,68,45,58,0
A,4398,68,46,-4,0
A,4399,68,47,-3,0
A,4400,68,48,-43,0
A,4401,68,49,63,0
A,4402,68,50,11,0
A,4403,68,51,4,0
A,4404,68,52,-32,0
A,4405,68,53,74,0
A,4406,68,54,53,0
A,4407,68,55,-15,0
A,4408,68,56,-25,0
A,4409,68,57,-57,0
A,4410,68,58,-50,0
A,4411,68,59,-29,0
A,4412,68,60,-5,0
A,4413,68,61,-11,0
A,4414,68,62,4,0
A,4415,68,63,-11,0
A,4416,68,64,-32,0
A,4417,68,65,-76,0
A,4418,68,66,-23,0
A,4419,68,67,-83,0
A,4420,68,68,-17,0
A,4421,68,69,-58,0
A,4422,68,70,-17,0
A,4423,68,71,-55,0
A,4424,68,72,-13,0
A,4425,68,73,-123,0
A,4426,68,74,-35,0
A,4427,68,75,-99,0
A,4428,68,76,15,0
A,4429,68,77,-127,0
A,4430,68,78,-68,0
A,4431,68,79,-48,0
A,4432,68,80,49,0
A,4433,68,81,10,0
A,4434,68,82,-19,0
A,4435,68,83,77,0
A,4436,68,84,18,0
A,4437,68,85,33,0
A,4438,68,86,-6,0
A,4439,68,87,58,0
A,4440,68,88,-12,0
A,4441,68,89,-32,0
A,4442,68,90,-99,0
A,4443,68,91,53,0
A,4444,68,92,-78,0
A,4445,68,93,-19,0
A,4446,68,94,-130,0
A,4447,68,95,32,0
A,4448,68,96,0,0
A,4449,68,97,90,0
A,4450,68,98,92,0
A,4451,68,99,2,0
A,4452,68,100,55,0
A,4453,68,101,41,0
A,4454,68,102,109,0
A,4455,68,103,-12,0
A,4456,68,104,20,0
A,4457,68,105,-58,0
A,4458,68,106,11,0
A,4459,68,107,-43,0
A,4460,68,108,9,0
A,4461,68,109,-70,0
A,4462,68,110,-41,0
A,4463,68,111,-17,0
A,4464,68,112,58,0
A,4465,68,113,75,0
A,4466,68,114,176,0
A,4467,68,115,-42,0
A,4468,68,116,123,0
A,4469,68,117,-4,0
A,4470,68,118,125,0
A,4471,68,119,-5,0
A,4472,68,120,-1,0
A,4473,68,121,16,0
A,4474,68,122,41,0
A,4475,68,123,-25,0
A,4476,68,124,24,0
A,4477,68,125,16,0
A,4478,68,126,62,0
A,4479,68,127,-19,0
A,4480,70,0,14,0
A,4481,70,1,143,0
A,4482,70,2,90,0
A,4483,70,3,69,0
A,4484,70,4,19,0
A,4485,70,5,107,0
A,4486,70,6,97,0
A,4487,70,7,34,0
A,4488,70,8,-3,0
A,4489,70,9,1,0
A,4490,70,10,23,0
A,4491,70,11,-26,0
A,4492,70,12,17,0
A,4493,70,13,19,0
A,4494,70,14,46,0
A,4495,70,15,-5,0
A,4496,70,16,1,0
A,4497,70,17,41,0
A,4498,70,18,11,0
A,4499,70,19,32,0
A,4500,70,20,-9,0
A,4501,70,21,51,0
A,4502,70,22,38,0
A,4503,70,23,6,0
A,4504,70,24,-37,0
A,4505,70,25,36,0
A,4506,70,26,-43,0
A,4507,70,27,43,0
A,4508,70,28,-53,0
A,4509,70,29,46,0
A,4510,70,30,-2,0
A,4511,70,31,-2,0
A,4512,70,32,29,0
A,4513,70,33,-40,0
A,4514,70,34,-4,0
A,4515,70,35,-5,0
A,4516,70,36,12,0
A,4517,70,37,-56,0
A,4518,70,38,-49,0
A,4519,70,39,7,0
A,4520,70,40,-4,0
A,4521,70,41,-57,0
A,4522,70,42,-51,0
A,4523,70,43,-14,0
A,4524,70,44,-46,0
A,4525,70,45,-49,0
A,4526,70,46,-88,0
A,4527,70,47,-3,0
A,4528,70,48,1,0
A,4529,70,49,-75,0
A,4530,70,50,-106,0
A,4531,70,51,29,0
A,4532,70,52,-66,0
A,4533,70,53,-18,0
A,4534,70,54,-130,0
A,4535,70,55,46,0
A,4536,70,56,1,0
A,4537,70,57,-39,0
A,4538,70,58,-107,0
A,4539,70,59,69,0
A,4540,70,60,-90,0
A,4541,70,61,41,0
A,4542,70,62,-80,0
A,4543,70,63,41,0
A,4544,70,64,6,0
A,4545,70,65,9,0
A,4546,70,66,39,0
A,4547,70,67,-25,0
A,4548,70,68,23,0
A,4549,70,69,-21,0
A,4550,70,70,6,0
A,4551,70,71,1,0
A,4552,70,72,-4,0
A,4553,70,73,-71,0
A,4554,70,74,-32,0
A,4555,70,75,-44,0
A,4556,70,76,-21,0
A,4557,70,77,-32,0
A,4558,70,78,-47,0
A,4559,70,79,-8,0
A,4560,70,80,-10,0
A,4561,70,81,-28,0
A,4562,70,82,19,0
A,4563,70,83,-54,0
A,4564,70,84,14,0
A,4565,70,85,-74,0
A,4566,70,86,-10,0
A,4567,70,87,-54,0
A,4568,70,88,-7,0
A,4569,70,89,12,0
A,4570,70,90,45,0
A,4571,70,91,-35,0
A,4572,70,92,17,0
A,4573,70,93,-12,0
A,4574,70,94,23,0
A,4575,70,95,-22,0
A,4576,70,96,-36,0
A,4577,70,97,148,0
A,4578,70,98,95,0
A,4579,70,99,17,0
A,4580,70,100,25,0
A,4581,70,101,99,0
A,4582,70,102,164,0
A,4583,70,103,-41,0
A,4584,70,104,-53,0
A,4585,70,105,83,0
A,4586,70,106,31,0
A,4587,70,107,-1,0
A,4588,70,108,3,0
A,4589,70,109,54,0
A,4590,70,110,88,0
A,4591,70,111,-37,0
A,4592,70,112,-39,0
A,4593,70,113,-23,0
A,4594,70,114,-42,0
A,4595,70,115,-11,0
A,4596,70,116,-39,0
A,4597,70,117,-13,0
A,4598,70,118,-32,0
A,4599,70,119,-20,0
A,4600,70,120,-42,0
A,4601,70,121,82,0
A,4602,70,122,-2,0
A,4603,70,123,34,0
A,4604,70,124,-36,0
A,4605,70,125,63,0
A,4606,70,126,42,0
A,4607,70,127,-10,0
A,4608,72,0,34,0
A,4609,72,1,-73,0
A,4610,72,2,-40,0
A,4611,72,3,3,0
A,4612,72,4,14,0
A,4613,72,5,-17,0
A,4614,72,6,-45,0
A,4615,72,7,52,0
A,4616,72,8,2,0
A,4617,72,9,-133,0
A,4618,72,10,-115,0
A,4619,72,11,-29,0
A,4620,72,12,-39,0
A,4621,72,13,-66,0
A,4622,72,14,-113,0
A,4623,72,15,11,0
A,4624,72,16,-6,0
A,4625,72,17,50,0
A,4626,72,18,-6,0
A,4627,72,19,34,0
A,4628,72,20,-18,0
A,4629,72,21,29,0
A,4630,72,22,7,0
A,4631,72,23,5,0
A,4632,72,24,-17,0
A,4633,72,25,65,0
A,4634,72,26,1,0
A,4635,72,27,56,0
A,4636,72,28,-19,0
A,4637,72,29,71,0
A,4638,72,30,20,0
A,4639,72,31,27,0
A,4640,72,32,49,0
A,4641,72,33,-16,0
A,4642,72,34,79,0
A,4643,72,35,-47,0
A,4644,72,36,76,0
A,4645,72,37,-37,0
A,4646,72,38,41,0
A,4647,72,39,0,0
A,4648,72,40,35,0
A,4649,72,41,-37,0
A,4650,72,42,23,0
A,4651,72,43,-30,0
A,4652,72,44,62,0
A,4653,72,45,-37,0
A,4654,72,46,26,0
A,4655,72,47,0,0
A,4656,72,48,31,0
A,4657,72,49,-57,0
A,4658,72,50,24,0
A,4659,72,51,-53,0
A,4660,72,52,30,0
A,4661,72,53,-84,0
A,4662,72,54,-46,0
A,4663,72,55,-10,0
A,4664,72,56,86,0
A,4665,72,57,-31,0
A,4666,72,58,70,0
A,4667,72,59,-11,0
A,4668,72,60,88,0
A,4669,72,61,-35,0
A,4670,72,62,19,0
A,4671,72,63,34,0
A,4672,72,64,16,0
A,4673,72,65,54,0
A,4674,72,66,86,0
A,4675,72,67,-5,0
A,4676,72,68,49,0
A,4677,72,69,14,0
A,4678,72,70,69,0
A,4679,72,71,-7,0
A,4680,72,72,1,0
A,4681,72,73,-10,0
A,4682,72,74,18,0
A,4683,72,75,-30,0
A,4684,72,76,20,0
A,4685,72,77,-30,0
A,4686,72,78,12,0
A,4687,72,79,-12,0
A,4688,72,80,-18,0
A,4689,72,81,55,0
A,4690,72,82,17,0
A,4691,72,83,27,0
A,4692,72,84,-6,0
A,4693,72,85,54,0
A,4694,72,86,55,0
A,4695,72,87,0,0
A,4696,72,88,-13,0
A,4697,72,89,122,0
A,4698,72,90,64,0
A,4699,72,91,40,0
A,4700,72,92,-1,0
A,4701,72,93,91,0
A,4702,72,94,91,0
A,4703,72,95,-3,0
A,4704,72,96,-17,0
A,4705,72,97,-64,0
A,4706,72,98,-70,0
A,4707,72,99,-16,0
A,4708,72,100,-50,0
A,4709,72,101,-41,0
A,4710,72,102,-84,0
A,4711,72,103,-4,0
A,4712,72,104,-36,0
A,4713,72,105,-80,0
A,4714,72,106,-104,0
A,4715,72,107,-5,0
A,4716,72,108,-67,0
A,4717,72,109,-45,0
A,4718,72,110,-104,0
A,4719,72,111,-3,0
A,4720,72,112,-37,0
A,4721,72,113,-54,0
A,4722,72,114,-120,0
A,4723,72,115,41,0
A,4724,72,116,-81,0
A,4725,72,117,19,0
A,4726,72,118,-76,0
A,4727,72,119,15,0
A,4728,72,120,-41,0
A,4729,72,121,54,0
A,4730,72,122,-52,0
A,4731,72,123,68,0
A,4732,72,124,-97,0
A,4733,72,125,86,0
A,4734,72,126,-17,0
A,4735,72,127,18,0
A,4736,74,0,-10,0
A,4737,74,1,-8,0
A,4738,74,2,11,0
A,4739,74,3,-25,0
A,4740,74,4,2,0
A,4741,74,5,-22,0
A,4742,74,6,2,0
A,4743,74,7,-21,0
A,4744,74,8,-18,0
A,4745,74,9,-55,0
A,4746,74,10,-25,0
A,4747,74,11,-47,0
A,4748,74,12,-11,0
A,4749,74,13,-59,0
A,4750,74,14,-39,0
A,4751,74,15,-28,0
A,4752,74,16,-6,0
A,4753,74,17,-47,0
A,4754,74,18,-18,0
A,4755,74,19,-33,0
A,4756,74,20,-3,0
A,4757,74,21,-44,0
A,4758,74,22,-31,0
A,4759,74,23,-14,0
A,4760,74,24,-9,0
A,4761,74,25,-37,0
A,4762,74,26,-31,0
A,4763,74,27,-15,0
A,4764,74,28,-20,0
A,4765,74,29,-29,0
A,4766,74,30,-40,0
A,4767,74,31,-9,0
A,4768,74,32,-2,0
A,4769,74,33,132,0
A,4770,74,34,121,0
A,4771,74,35,18,0
A,4772,74,36,52,0
A,4773,74,37,86,0
A,4774,74,38,151,0
A,4775,74,39,-10,0
A,4776,74,40,5,0
A,4777,74,41,87,0
A,4778,74,42,98,0
A,4779,74,43,-10,0
A,4780,74,44,45,0
A,4781,74,45,48,0
A,4782,74,46,123,0
A,4783,74,47,-33,0
A,4784,74,48,-27,0
A,4785,74,49,-2,0
A,4786,74,50,-15,0
A,4787,74,51,-11,0
A,4788,74,52,-20,0
A,4789,74,53,-10,0
A,4790,74,54,-10,0
A,4791,74,55,-17,0
A,4792,74,56,-18,0
A,4793,74,57,34,0
A,4794,74,58,17,0
A,4795,74,59,-4,0
A,4796,74,60,-2,0
A,4797,74,61,17,0
A,4798,74,62,28,0
A,4799,74,63,-15,0
A,4800,74,64,12,0
A,4801,74,65,-22,0
A,4802,74,66,-2,0
A,4803,74,67,-5,0
A,4804,74,68,8,0
A,4805,74,69,-20,0
A,4806,74,70,-18,0
A,4807,74,71,6,0
A,4808,74,72,4,0
A,4809,74,73,-40,0
A,4810,74,74,-24,0
A,4811,74,75,-10,0
A,4812,74,76,-9,0
A,4813,74,77,-29,0
A,4814,74,78,-38,0
A,4815,74,79,2,0
A,4816,74,80,8,0
A,4817,74,81,-4,0
A,4818,74,82,-16,0
A,4819,74,83,21,0
A,4820,74,84,-5,0
A,4821,74,85,12,0
A,4822,74,86,-13,0
A,4823,74,87,21,0
A,4824,74,88,-1,0
A,4825,74,89,11,0
A,4826,74,90,-19,0
A,4827,74,91,30,0
A,4828,74,92,-17,0
A,4829,74,93,27,0
A,4830,74,94,-9,0
A,4831,74,95,17,0
A,4832,74,96,12,0
A,4833,74,97,-26,0
A,4834,74,98,21,0
A,4835,74,99,-35,0
A,4836,74,100,26,0
A,4837,74,101,-42,0
A,4838,74,102,-2,0
A,4839,74,103,-13,0
A,4840,74,104,12,0
A,4841,74,105,-39,0
A,4842,74,106,1,0
A,4843,74,107,-28,0
A,4844,74,108,16,0
A,4845,74,109,-41,0
A,4846,74,110,-21,0
A,4847,74,111,-3,0
A,4848,74,112,28,0
A,4849,74,113,-6,0
A,4850,74,114,36,0
A,4851,74,115,-11,0
A,4852,74,116,42,0
A,4853,74,117,-20,0
A,4854,74,118,18,0
A,4855,74,119,7,0
A,4856,74,120,47,0
A,4857,74,121,4,0
A,4858,74,122,48,0
A,4859,74,123,5,0
A,4860,74,124,52,0
A,4861,74,125,-4,0
A,4862,74,126,21,0
A,4863,74,127,27,0
A,4864,76,0,7,0
A,4865,76,1,57,0
A,4866,76,2,29,0
A,4867,76,3,36,0
A,4868,76,4,11,0
A,4869,76,5,53,0
A,4870,76,6,45,0
A,4871,76,7,20,0
A,4872,76,8,1,0
A,4873,76,9,45,0
A,4874,76,10,23,0
A,4875,76,11,23,0
A,4876,76,12,8,0
A,4877,76,13,40,0
A,4878,76,14,42,0
A,4879,76,15,7,0
A,4880,76,16,-15,0
A,4881,76,17,4,0
A,4882,76,18,-1,0
A,4883,76,19,-7,0
A,4884,76,20,-10,0
A,4885,76,21,5,0
A,4886,76,22,5,0
A,4887,76,23,-11,0
A,4888,76,24,-15,0
A,4889,76,25,9,0
A,4890,76,26,-2,0
A,4891,76,27,-3,0
A,4892,76,28,-8,0
A,4893,76,29,6,0
A,4894,76,30,9,0
A,4895,76,31,-12,0
A,4896,76,32,11,0
A,4897,76,33,-8,0
A,4898,76,34,-8,0
A,4899,76,35,11,0
A,4900,76,36,2,0
A,4901,76,37,0,0
A,4902,76,38,-13,0
A,4903,76,39,16,0
A,4904,76,40,3,0
A,4905,76,41,-9,0
A,4906,76,42,-17,0
A,4907,76,43,11,0
A,4908,76,44,-10,0
A,4909,76,45,2,0
A,4910,76,46,-20,0
A,4911,76,47,10,0
A,4912,76,48,-16,0
A,4913,76,49,-63,0
A,4914,76,50,-80,0
A,4915,76,51,2,0
A,4916,76,52,-55,0
A,4917,76,53,-30,0
A,4918,76,54,-90,0
A,4919,76,55,6,0
A,4920,76,56,-36,0
A,4921,76,57,-38,0
A,4922,76,58,-84,0
A,4923,76,59,12,0
A,4924,76,60,-72,0
A,4925,76,61,-2,0
A,4926,76,62,-71,0
A,4927,76,63,-1,0
A,4928,76,64,-2,0
A,4929,76,65,-28,0
A,4930,76,66,-4,0
A,4931,76,67,-26,0
A,4932,76,68,1,0
A,4933,76,69,-37,0
A,4934,76,70,-19,0
A,4935,76,71,-13,0
A,4936,76,72,1,0
A,4937,76,73,-36,0
A,4938,76,74,-15,0
A,4939,76,75,-21,0
A,4940,76,76,-4,0
A,4941,76,77,-31,0
A,4942,76,78,-28,0
A,4943,76,79,-7,0
A,4944,76,80,4,0
A,4945,76,81,6,0
A,4946,76,82,18,0
A,4947,76,83,-9,0
A,4948,76,84,13,0
A,4949,76,85,-6,0
A,4950,76,86,14,0
A,4951,76,87,-6,0
A,4952,76,88,6,0
A,4953,76,89,9,0
A,4954,76,90,22,0
A,4955,76,91,-6,0
A,4956,76,92,15,0
A,4957,76,93,-2,0
A,4958,76,94,17,0
A,4959,76,95,-2,0
A,4960,76,96,-28,0
A,4961,76,97,47,0
A,4962,76,98,-4,0
A,4963,76,99,22,0
A,4964,76,100,-29,0
A,4965,76,101,48,0
A,4966,76,102,27,0
A,4967,76,103,-7,0
A,4968,76,104,-36,0
A,4969,76,105,46,0
A,4970,76,106,1,0
A,4971,76,107,7,0
A,4972,76,108,-24,0
A,4973,76,109,38,0
A,4974,76,110,34,0
A,4975,76,111,-22,0
A,4976,76,112,-11,0
A,4977,76,113,35,0
A,4978,76,114,25,0
A,4979,76,115,-2,0
A,4980,76,116,6,0
A,4981,76,117,22,0
A,4982,76,118,42,0
A,4983,76,119,-13,0
A,4984,76,120,-2,0
A,4985,76,121,34,0
A,4986,76,122,37,0
A,4987,76,123,-4,0
A,4988,76,124,21,0
A,4989,76,125,14,0
A,4990,76,126,45,0
A,4991,76,127,-11,0
A,4992,78,0,-6,0
A,4993,78,1,-31,0
A,4994,78,2,-10,0
A,4995,78,3,-22,0
A,4996,78,4,-4,0
A,4997,78,5,-32,0
A,4998,78,6,-23,0
A,4999,78,7,-14,0
A,5000,78,8,-1,0
A,5001,78,9,-21,0
A,5002,78,10,-2,0
A,5003,78,11,-16,0
A,5004,78,12,1,0
A,5005,78,13,-23,0
A,5006,78,14,-14,0
A,5007,78,15,-7,0
A,5008,78,16,12,0
A,5009,78,17,-21,0
A,5010,78,18,-29,0
A,5011,78,19,21,0
A,5012,78,20,-9,0
A,5013,78,21,-4,0
A,5014,78,22,-31,0
A,5015,78,23,21,0
A,5016,78,24,7,0
A,5017,78,25,-16,0
A,5018,78,26,-27,0
A,5019,78,27,15,0
A,5020,78,28,-14,0
A,5021,78,29,-5,0
A,5022,78,30,-38,0
A,5023,78,31,19,0
A,5024,78,32,21,0
A,5025,78,33,-36,0
A,5026,78,34,23,0
A,5027,78,35,-38,0
A,5028,78,36,34,0
A,5029,78,37,-50,0
A,5030,78,38,-9,0
A,5031,78,39,-8,0
A,5032,78,40,26,0
A,5033,78,41,-35,0
A,5034,78,42,17,0
A,5035,78,43,-23,0
A,5036,78,44,31,0
A,5037,78,45,-37,0
A,5038,78,46,-9,0
A,5039,78,47,5,0
A,5040,78,48,15,0
A,5041,78,49,23,0
A,5042,78,50,46,0
A,5043,78,51,-5,0
A,5044,78,52,34,0
A,5045,78,53,5,0
A,5046,78,54,41,0
A,5047,78,55,1,0
A,5048,78,56,27,0
A,5049,78,57,13,0
A,5050,78,58,51,0
A,5051,78,59,-10,0
A,5052,78,60,45,0
A,5053,78,61,-5,0
A,5054,78,62,38,0
A,5055,78,63,4,0
A,5056,78,64,-2,0
A,5057,78,65,74,0
A,5058,78,66,25,0
A,5059,78,67,49,0
A,5060,78,68,1,0
A,5061,78,69,73,0
A,5062,78,70,53,0
A,5063,78,71,20,0
A,5064,78,72,-3,0
A,5065,78,73,68,0
A,5066,78,74,39,0
A,5067,78,75,28,0
A,5068,78,76,13,0
A,5069,78,77,57,0
A,5070,78,78,66,0
A,5071,78,79,4,0
A,5072,78,80,-10,0
A,5073,78,81,11,0
A,5074,78,82,5,0
A,5075,78,83,-5,0
A,5076,78,84,-4,0
A,5077,78,85,1,0
A,5078,78,86,10,0
A,5079,78,87,-11,0
A,5080,78,88,-11,0
A,5081,78,89,0,0
A,5082,78,90,-2,0
A,5083,78,91,-8,0
A,5084,78,92,-7,0
A,5085,78,93,-6,0
A,5086,78,94,0,0
A,5087,78,95,-12,0
A,5088,78,96,-1,0
A,5089,78,97,-30,0
A,5090,78,98,-39,0
A,5091,78,99,9,0
A,5092,78,100,-21,0
A,5093,78,101,-8,0
A,5094,78,102,-43,0
A,5095,78,103,13,0
A,5096,78,104,2,0
A,5097,78,105,-29,0
A,5098,78,106,-38,0
A,5099,78,107,8,0
A,5100,78,108,-22,0
A,5101,78,109,-8,0
A,5102,78,110,-41,0
A,5103,78,111,13,0
A,5104,78,112,-3,0
A,5105,78,113,-50,0
A,5106,78,114,-72,0
A,5107,78,115,21,0
A,5108,78,116,-45,0
A,5109,78,117,-9,0
A,5110,78,118,-79,0
A,5111,78,119,23,0
A,5112,78,120,-23,0
A,5113,78,121,-43,0
A,5114,78,122,-95,0
A,5115,78,123,29,0
A,5116,78,124,-69,0
A,5117,78,125,8,0
A,5118,78,126,-82,0
A,5119,78,127,18,0
A,5120,80,0,-4,0
A,5121,80,1,-26,0
A,5122,80,2,-13,0
A,5123,80,3,-16,0
A,5124,80,4,-8,0
A,5125,80,5,-24,0
A,5126,80,6,-24,0
A,5127,80,7,-6,0
A,5128,80,8,-3,0
A,5129,80,9,-31,0
A,5130,80,10,-16,0
A,5131,80,11,-18,0
A,5132,80,12,-4,0
A,5133,80,13,-26,0
A,5134,80,14,-20,0
A,5135,80,15,-9,0
A,5136,80,16,-5,0
A,5137,80,17,-15,0
A,5138,80,18,18,0
A,5139,80,19,-42,0
A,5140,80,20,13,0
A,5141,80,21,-40,0
A,5142,80,22,4,0
A,5143,80,23,-28,0
A,5144,80,24,1,0
A,5145,80,25,-37,0
A,5146,80,26,8,0
A,5147,80,27,-40,0
A,5148,80,28,12,0
A,5149,80,29,-51,0
A,5150,80,30,-17,0
A,5151,80,31,-20,0
A,5152,80,32,-20,0
A,5153,80,33,111,0
A,5154,80,34,50,0
A,5155,80,35,42,0
A,5156,80,36,-1,0
A,5157,80,37,85,0
A,5158,80,38,92,0
A,5159,80,39,-4,0
A,5160,80,40,-24,0
A,5161,80,41,88,0
A,5162,80,42,55,0
A,5163,80,43,13,0
A,5164,80,44,10,0
A,5165,80,45,61,0
A,5166,80,46,91,0
A,5167,80,47,-20,0
A,5168,80,48,-16,0
A,5169,80,49,16,0
A,5170,80,50,20,0
A,5171,80,51,-18,0
A,5172,80,52,0,0
A,5173,80,53,-4,0
A,5174,80,54,22,0
A,5175,80,55,-25,0
A,5176,80,56,-16,0
A,5177,80,57,5,0
A,5178,80,58,19,0
A,5179,80,59,-27,0
A,5180,80,60,2,0
A,5181,80,61,-11,0
A,5182,80,62,19,0
A,5183,80,63,-27,0
A,5184,80,64,13,0
A,5185,80,65,-64,0
A,5186,80,66,-31,0
A,5187,80,67,-17,0
A,5188,80,68,-5,0
A,5189,80,69,-44,0
A,5190,80,70,-58,0
A,5191,80,71,11,0
A,5192,80,72,4,0
A,5193,80,73,-72,0
A,5194,80,74,-58,0
A,5195,80,75,-12,0
A,5196,80,76,-22,0
A,5197,80,77,-41,0
A,5198,80,78,-73,0
A,5199,80,79,9,0
A,5200,80,80,9,0
A,5201,80,81,17,0
A,5202,80,82,-19,0
A,5203,80,83,39,0
A,5204,80,84,-11,0
A,5205,80,85,42,0
A,5206,80,86,-6,0
A,5207,80,87,35,0
A,5208,80,88,-9,0
A,5209,80,89,36,0
A,5210,80,90,-21,0
A,5211,80,91,49,0
A,5212,80,92,-25,0
A,5213,80,93,52,0
A,5214,80,94,5,0
A,5215,80,95,25,0
A,5216,80,96,28,0
A,5217,80,97,-42,0
A,5218,80,98,10,0
A,5219,80,99,-22,0
A,5220,80,100,33,0
A,5221,80,101,-44,0
A,5222,80,102,-16,0
A,5223,80,103,7,0
A,5224,80,104,33,0
A,5225,80,105,-49,0
A,5226,80,106,-2,0
A,5227,80,107,-12,0
A,5228,80,108,22,0
A,5229,80,109,-38,0
A,5230,80,110,-38,0
A,5231,80,111,20,0
A,5232,80,112,35,0
A,5233,80,113,-14,0
