sample,re,im,,,,,
3413,235,0,,,,,
3414,208,0,,,,,
3415,791,0,,,,,
3416,747,0,,,,,
3417,330,0,,,,,
3418,116,0,,,,,
3419,364,0,,,,,
3420,582,0,,,,,
3421,553,0,,,,,
3422,565,0,,,,,
3423,543,0,,,,,
3424,1106,0,,,,,
3425,225,0,,,,,
3426,1223,0,,,,,
3427,863,0,,,,,
3428,488,0,,,,,
3429,535,0,,,,,
3430,-124,0,,,,,
3431,722,0,,,,,
3432,510,0,,,,,
3433,-1033,0,,,,,
3434,-167,0,,,,,
3435,778,0,,,,,
3436,-275,0,,,,,
3437,340,0,,,,,
3438,-261,0,,,,,
3439,114,0,,,,,
3440,921,0,,,,,
3441,-749,0,,,,,
3442,8,0,,,,,
3443,400,0,,,,,
3444,78,0,,,,,
3445,-384,0,,,,,
3446,-877,0,,,,,
3447,-542,0,,,,,
3448,-245,0,,,,,
3449,-23,0,,,,,
3450,-662,0,,,,,
3451,-1740,0,,,,,
3452,-473,0,,,,,
3453,244,0,,,,,
3454,-506,0,,,,,
3455,-947,0,,,,,
3456,-768,0,,,,,
3457,-79,0,,,,,
3458,386,0,,,,,
3459,-636,0,,,,,
3460,-37,0,,,,,
3461,-191,0,,,,,
3462,-897,0,,,,,
3463,-861,0,,,,,
3464,27,0,,,,,
3465,622,0,,,,,
3466,-639,0,,,,,
3467,-567,0,,,,,
3468,569,0,,,,,
3469,-36,0,,,,,
3470,-19,0,,,,,
3471,-179,0,,,,,
3472,-399,0,,,,,
3473,-466,0,,,,,
3474,473,0,,,,,
3475,-135,0,,,,,
3476,-310,0,,,,,
3477,471,0,,,,,
3478,-199,0,,,,,
3479,1652,0,,,,,
3480,413,0,,,,,
3481,-684,0,,,,,
3482,383,0,,,,,
3483,786,0,,,,,
3484,216,0,,,,,
3485,-200,0,,,,,
3486,-678,0,,,,,
3487,-1131,0,,,,,
3488,1296,0,,,,,
3489,340,0,,,,,
3490,-312,0,,,,,
3491,-290,0,,,,,
3492,-378,0,,,,,
3493,-262,0,,,,,
3494,438,0,,,,,
3495,-64,0,,,,,
3496,-445,0,,,,,
3497,-355,0,,,,,
3498,136,0,,,,,
3499,683,0,,,,,
3500,-276,0,,,,,
3501,26,0,,,,,
3502,25,0,,,,,
3503,671,0,,,,,
3504,-414,0,,,,,
3505,601,0,,,,,
3506,519,0,,,,,
3507,-676,0,,,,,
3508,352,0,,,,,
3509,-89,0,,,,,
3510,-326,0,,,,,
3511,313,0,,,,,
3512,870,0,,,,,
3513,164,0,,,,,
3514,126,0,,,,,
3515,649,0,,,,,
3516,-146,0,,,,,
3517,1200,0,,,,,
3518,42,0,,,,,
3519,-189,0,,,,,
3520,297,0,,,,,
3521,1042,0,,,,,
3522,661,0,,,,,
3523,306,0,,,,,
3524,751,0,,,,,
3525,136,0,,,,,
3526,-573,0,,,,,
3527,394,0,,,,,
3528,632,0,,,,,
3529,-1470,0,,,,,
3530,-792,0,,,,,
3531,-212,0,,,,,
3532,684,0,,,,,
3533,-279,0,,,,,
3534,-587,0,,,,,
3535,-370,0,,,,,
3536,1159,0,,,,,
3537,-735,0,,,,,
3538,-512,0,,,,,
3539,-420,0,,,,,
3540,-19,0,,,,,
3541,-1861,0,,,,,
3542,587,0,,,,,
3543,235,0,,,,,
3544,-1442,0,,,,,
3545,-434,0,,,,,
3546,-382,0,,,,,
3547,-454,0,,,,,
3548,1598,0,,,,,
3549,-464,0,,,,,
3550,-810,0,,,,,
3551,-207,0,,,,,
3552,-373,0,,,,,
3553,761,0,,,,,
3554,-321,0,,,,,
3555,-729,0,,,,,
3556,220,0,,,,,
3557,-123,0,,,,,
3558,194,0,,,,,
3559,538,0,,,,,
3560,869,0,,,,,
3561,333,0,,,,,
3562,-1140,0,,,,,
3563,75,0,,,,,
3564,572,0,,,,,
3565,30,0,,,,,
3566,16,0,,,,,
3567,152,0,,,,,
3568,200,0,,,,,
3569,-237,0,,,,,
3570,252,0,,,,,
3571,374,0,,,,,
3572,28,0,,,,,
3573,-114,0,,,,,
3574,-230,0,,,,,
3575,-246,0,,,,,
3576,-575,0,,,,,
3577,38,0,,,,,
3578,-727,0,,,,,
3579,-514,0,,,,,
3580,-141,0,,,,,
3581,-716,0,,,,,
3582,-596,0,,,,,
3583,-100,0,,,,,
3584,134,0,,,,,
3585,-495,0,,,,,
3586,-915,0,,,,,
3587,294,0,,,,,
3588,36,0,,,,,
3589,92,0,,,,,
3590,-197,0,,,,,
3591,-999,0,,,,,
3592,840,0,,,,,
3593,130,0,,,,,
3594,111,0,,,,,
3595,733,0,,,,,
3596,-768,0,,,,,
3597,-509,0,,,,,
3598,413,0,,,,,
3599,1131,0,,,,,
3600,-277,0,,,,,
3601,1153,0,,,,,
3602,317,0,,,,,
3603,1145,0,,,,,
3604,107,0,,,,,
3605,-159,0,,,,,
3606,842,0,,,,,
3607,-81,0,,,,,
3608,-156,0,,,,,
3609,-324,0,,,,,
3610,385,0,,,,,
3611,1180,0,,,,,
3612,392,0,,,,,
3613,-392,0,,,,,
3614,496,0,,,,,
3615,1104,0,,,,,
3616,-174,0,,,,,
3617,-627,0,,,,,
3618,-1587,0,,,,,
3619,-685,0,,,,,
3620,650,0,,,,,
3621,-99,0,,,,,
3622,-971,0,,,,,
3623,386,0,,,,,
3624,-541,0,,,,,
3625,-665,0,,,,,
3626,88,0,,,,,
3627,-1280,0,,,,,
3628,-875,0,,,,,
3629,-58,0,,,,,
3630,-1089,0,,,,,
3631,-1357,0,,,,,
3632,60,0,,,,,
3633,-715,0,,,,,
3634,-1286,0,,,,,
3635,-1240,0,,,,,
3636,-1453,0,,,,,
3637,729,0,,,,,
3638,1147,0,,,,,
3639,-898,0,,,,,
3640,-698,0,,,,,
3641,287,0,,,,,
3642,582,0,,,,,
3643,205,0,,,,,
3644,-426,0,,,,,
3645,-1342,0,,,,,
3646,-730,0,,,,,
3647,845,0,,,,,
3648,847,0,,,,,
3649,1284,0,,,,,
3650,-720,0,,,,,
3651,181,0,,,,,
3652,1294,0,,,,,
3653,422,0,,,,,
3654,-8,0,,,,,
3655,12,0,,,,,
3656,-47,0,,,,,
3657,1024,0,,,,,
3658,379,0,,,,,
3659,815,0,,,,,
3660,231,0,,,,,
3661,725,0,,,,,
3662,1577,0,,,,,
3663,1233,0,,,,,
3664,-53,0,,,,,
3665,226,0,,,,,
3666,1173,0,,,,,
3667,174,0,,,,,
3668,-1526,0,,,,,
3669,-849,0,,,,,
3670,-395,0,,,,,
3671,1109,0,,,,,
3672,409,0,,,,,
3673,-429,0,,,,,
3674,-522,0,,,,,
3675,440,0,,,,,
3676,1106,0,,,,,
3677,134,0,,,,,
3678,-515,0,,,,,
3679,-1681,0,,,,,
3680,-146,0,,,,,
3681,1412,0,,,,,
3682,-22,0,,,,,
3683,-1116,0,,,,,
3684,-1909,0,,,,,
3685,826,0,,,,,
3686,-363,0,,,,,
3687,-2083,0,,,,,
3688,555,0,,,,,
3689,-1082,0,,,,,
3690,-749,0,,,,,
3691,-1126,0,,,,,
3692,-267,0,,,,,
3693,-651,0,,,,,
3694,265,0,,,,,
3695,-1661,0,,,,,
3696,-1672,0,,,,,
3697,390,0,,,,,
3698,-1715,0,,,,,
3699,183,0,,,,,
3700,-536,0,,,,,
3701,-1249,0,,,,,
3702,-1747,0,,,,,
3703,-815,0,,,,,
3704,40,0,,,,,
3705,706,0,,,,,
3706,-731,0,,,,,
3707,-618,0,,,,,
3708,-708,0,,,,,
3709,-263,0,,,,,
3710,1224,0,,,,,
3711,-778,0,,,,,
3712,-1292,0,,,,,
3713,-228,0,,,,,
3714,-455,0,,,,,
3715,48,0,,,,,
3716,264,0,,,,,
3717,252,0,,,,,
3718,-197,0,,,,,
3719,-22,0,,,,,
3720,-68,0,,,,,
3721,578,0,,,,,
3722,1609,0,,,,,
3723,945,0,,,,,
3724,-540,0,,,,,
3725,500,0,,,,,
3726,-46,0,,,,,
3727,39,0,,,,,
3728,174,0,,,,,
3729,1491,0,,,,,
3730,-567,0,,,,,
3731,398,0,,,,,
3732,372,0,,,,,
3733,423,0,,,,,
3734,330,0,,,,,
3735,1260,0,,,,,
3736,100,0,,,,,
3737,-1232,0,,,,,
3738,1836,0,,,,,
3739,614,0,,,,,
3740,128,0,,,,,
3741,948,0,,,,,
3742,-13,0,,,,,
3743,-338,0,,,,,
3744,402,0,,,,,
3745,113,0,,,,,
3746,-420,0,,,,,
3747,1745,0,,,,,
3748,-233,0,,,,,
3749,-873,0,,,,,
3750,-382,0,,,,,
3751,1374,0,,,,,
3752,503,0,,,,,
3753,-268,0,,,,,
3754,-573,0,,,,,
3755,-406,0,,,,,
3756,63,0,,,,,
3757,1301,0,,,,,
3758,-344,0,,,,,
3759,250,0,,,,,
3760,450,0,,,,,
3761,-833,0,,,,,
3762,349,0,,,,,
3763,1131,0,,,,,
3764,-347,0,,,,,
3765,-290,0,,,,,
3766,835,0,,,,,
3767,-464,0,,,,,
3768,-127,0,,,,,
3769,216,0,,,,,
3770,580,0,,,,,
3771,-361,0,,,,,
3772,1273,0,,,,,
3773,798,0,,,,,
3774,-58,0,,,,,
3775,531,0,,,,,
3776,-358,0,,,,,
3777,831,0,,,,,
3778,1395,0,,,,,
3779,394,0,,,,,
3780,-333,0,,,,,
3781,1106,0,,,,,
3782,1897,0,,,,,
3783,961,0,,,,,
3784,456,0,,,,,
3785,-534,0,,,,,
3786,967,0,,,,,
3787,530,0,,,,,
3788,1224,0,,,,,
3789,-174,0,,,,,
3790,100,0,,,,,
3791,-186,0,,,,,
3792,596,0,,,,,
3793,805,0,,,,,
3794,492,0,,,,,
3795,111,0,,,,,
3796,-877,0,,,,,
3797,546,0,,,,,
3798,-709,0,,,,,
3799,-168,0,,,,,
3800,-886,0,,,,,
3801,39,0,,,,,
3802,327,0,,,,,
3803,385,0,,,,,
3804,-41,0,,,,,
3805,-349,0,,,,,
3806,651,0,,,,,
3807,341,0,,,,,
3808,977,0,,,,,
3809,332,0,,,,,
3810,362,0,,,,,
3811,-446,0,,,,,
3812,-1165,0,,,,,
3813,1045,0,,,,,
3814,1365,0,,,,,
3815,1208,0,,,,,
3816,344,0,,,,,
3817,-626,0,,,,,
3818,97,0,,,,,
3819,1755,0,,,,,
3820,2532,0,,,,,
3821,729,0,,,,,
3822,-1248,0,,,,,
3823,-464,0,,,,,
3824,1024,0,,,,,
3825,949,0,,,,,
3826,1253,0,,,,,
3827,-991,0,,,,,
3828,-1905,0,,,,,
3829,1104,0,,,,,
3830,2527,0,,,,,
3831,1455,0,,,,,
3832,1061,0,,,,,
3833,-302,0,,,,,
3834,-977,0,,,,,
3835,1859,0,,,,,
3836,1787,0,,,,,
3837,1551,0,,,,,
3838,-232,0,,,,,
3839,-1631,0,,,,,
3840,-68,0,,,,,
3841,2034,0,,,,,
3842,691,0,,,,,
3843,-249,0,,,,,
3844,-203,0,,,,,
3845,462,0,,,,,
3846,1799,0,,,,,
3847,1498,0,,,,,
3848,-303,0,,,,,
3849,-413,0,,,,,
3850,339,0,,,,,
3851,-472,0,,,,,
3852,-394,0,,,,,
3853,-931,0,,,,,
3854,-157,0,,,,,
3855,977,0,,,,,
3856,-925,0,,,,,
3857,-1492,0,,,,,
3858,1060,0,,,,,
3859,1237,0,,,,,
3860,-668,0,,,,,
3861,-2131,0,,,,,
3862,-1861,0,,,,,
3863,-601,0,,,,,
3864,-19,0,,,,,
3865,-635,0,,,,,
3866,-880,0,,,,,
3867,-1111,0,,,,,
3868,-885,0,,,,,
3869,-437,0,,,,,
3870,89,0,,,,,
3871,871,0,,,,,
3872,-703,0,,,,,
3873,-1785,0,,,,,
3874,-843,0,,,,,
3875,504,0,,,,,
3876,379,0,,,,,
3877,-695,0,,,,,
3878,-911,0,,,,,
3879,-594,0,,,,,
3880,312,0,,,,,
3881,605,0,,,,,
3882,-334,0,,,,,
3883,-924,0,,,,,
3884,-156,0,,,,,
3885,-295,0,,,,,
3886,-73,0,,,,,
3887,-270,0,,,,,
3888,-1072,0,,,,,
3889,-1246,0,,,,,
3890,427,0,,,,,
3891,504,0,,,,,
3892,-1052,0,,,,,
3893,-1798,0,,,,,
3894,-1712,0,,,,,
3895,-815,0,,,,,
3896,-1082,0,,,,,
3897,-543,0,,,,,
3898,-1852,0,,,,,
3899,-1713,0,,,,,
3900,-670,0,,,,,
3901,-47,0,,,,,
3902,-32,0,,,,,
3903,195,0,,,,,
3904,-1896,0,,,,,
3905,-1042,0,,,,,
3906,-1273,0,,,,,
3907,-1848,0,,,,,
3908,-1189,0,,,,,
3909,-563,0,,,,,
3910,-302,0,,,,,
3911,-1284,0,,,,,
3912,-1547,0,,,,,
3913,-516,0,,,,,
3914,474,0,,,,,
3915,-16,0,,,,,
3916,-486,0,,,,,
3917,-1544,0,,,,,
3918,-324,0,,,,,
3919,125,0,,,,,
3920,-751,0,,,,,
3921,29,0,,,,,
3922,-82,0,,,,,
3923,-389,0,,,,,
3924,686,0,,,,,
3925,330,0,,,,,
3926,-48,0,,,,,
3927,418,0,,,,,
3928,139,0,,,,,
3929,336,0,,,,,
3930,929,0,,,,,
3931,-101,0,,,,,
3932,224,0,,,,,
3933,612,0,,,,,
3934,428,0,,,,,
3935,201,0,,,,,
3936,-590,0,,,,,
3937,104,0,,,,,
3938,-19,0,,,,,
3939,-214,0,,,,,
3940,85,0,,,,,
3941,-464,0,,,,,
3942,182,0,,,,,
3943,372,0,,,,,
3944,757,0,,,,,
3945,505,0,,,,,
3946,862,0,,,,,
3947,1278,0,,,,,
3948,692,0,,,,,
3949,1038,0,,,,,
3950,549,0,,,,,
3951,34,0,,,,,
3952,102,0,,,,,
3953,-224,0,,,,,
3954,102,0,,,,,
3955,1178,0,,,,,
3956,737,0,,,,,
3957,520,0,,,,,
3958,1265,0,,,,,
3959,800,0,,,,,
3960,1885,0,,,,,
3961,1141,0,,,,,
3962,416,0,,,,,
3963,488,0,,,,,
3964,1251,0,,,,,
3965,640,0,,,,,
3966,217,0,,,,,
3967,821,0,,,,,
3968,489,0,,,,,
3969,1220,0,,,,,
3970,484,0,,,,,
3971,720,0,,,,,
3972,1939,0,,,,,
3973,1665,0,,,,,
3974,1849,0,,,,,
3975,784,0,,,,,
3976,562,0,,,,,
3977,485,0,,,,,
3978,278,0,,,,,
3979,674,0,,,,,
3980,535,0,,,,,
3981,-576,0,,,,,
3982,-658,0,,,,,
3983,569,0,,,,,
3984,1323,0,,,,,
3985,1194,0,,,,,
3986,-170,0,,,,,
3987,181,0,,,,,
3988,550,0,,,,,
3989,386,0,,,,,
3990,456,0,,,,,
3991,197,0,,,,,
3992,-25,0,,,,,
3993,117,0,,,,,
3994,-346,0,,,,,
3995,-362,0,,,,,
3996,-68,0,,,,,
3997,-80,0,,,,,
3998,269,0,,,,,
3999,275,0,,,,,
4000,-53,0,,,,,
4001,641,0,,,,,
4002,70,0,,,,,
4003,-439,0,,,,,
4004,13,0,,,,,
4005,752,0,,,,,
4006,334,0,,,,,
4007,247,0,,,,,
4008,-342,0,,,,,
4009,-419,0,,,,,
4010,-302,0,,,,,
4011,605,0,,,,,
4012,1056,0,,,,,
4013,-377,0,,,,,
4014,-75,0,,,,,
4015,-952,0,,,,,
4016,-701,0,,,,,
4017,242,0,,,,,
4018,432,0,,,,,
4019,-116,0,,,,,
4020,-567,0,,,,,
4021,-113,0,,,,,
4022,-548,0,,,,,
4023,-438,0,,,,,
4024,-378,0,,,,,
4025,-355,0,,,,,
4026,527,0,,,,,
4027,700,0,,,,,
4028,-297,0,,,,,
4029,-155,0,,,,,
4030,136,0,,,,,
4031,48,0,,,,,
4032,-32,0,,,,,
4033,-162,0,,,,,
4034,-55,0,,,,,
4035,-1019,0,,,,,
4036,-994,0,,,,,
4037,-706,0,,,,,
4038,-19,0,,,,,
4039,73,0,,,,,
4040,-156,0,,,,,
4041,-974,0,,,,,
4042,-619,0,,,,,
4043,151,0,,,,,
4044,225,0,,,,,
4045,500,0,,,,,
4046,-428,0,,,,,
4047,-1175,0,,,,,
4048,-285,0,,,,,
4049,409,0,,,,,
4050,72,0,,,,,
4051,-360,0,,,,,
4052,-516,0,,,,,
4053,-1064,0,,,,,
4054,-1155,0,,,,,
4055,-982,0,,,,,
4056,-873,0,,,,,
4057,-1088,0,,,,,
4058,-847,0,,,,,
4059,-796,0,,,,,
4060,-759,0,,,,,
4061,-314,0,,,,,
4062,-683,0,,,,,
4063,-969,0,,,,,
4064,-574,0,,,,,
4065,-844,0,,,,,
4066,-771,0,,,,,
4067,-828,0,,,,,
4068,-765,0,,,,,
4069,-1024,0,,,,,
4070,-916,0,,,,,
4071,-300,0,,,,,
4072,-808,0,,,,,
4073,-798,0,,,,,
4074,-649,0,,,,,
4075,-738,0,,,,,
4076,-658,0,,,,,
4077,-860,0,,,,,
4078,-1091,0,,,,,
4079,-1329,0,,,,,
4080,-1752,0,,,,,
4081,-1596,0,,,,,
4082,-959,0,,,,,
4083,-707,0,,,,,
4084,-539,0,,,,,
4085,-333,0,,,,,
4086,-876,0,,,,,
4087,-1162,0,,,,,
4088,-1155,0,,,,,
4089,-538,0,,,,,
4090,-238,0,,,,,
4091,-390,0,,,,,
4092,-540,0,,,,,
4093,-365,0,,,,,
4094,-176,0,,,,,
4095,-233,0,,,,,
4096,482,0,,,,,
4097,922,0,,,,,
4098,1078,0,,,,,
4099,610,0,,,,,
4100,581,0,,,,,
4101,1185,0,,,,,
4102,1049,0,,,,,
4103,786,0,,,,,
4104,829,0,,,,,
4105,894,0,,,,,
4106,608,0,,,,,
4107,-3,0,,,,,
4108,132,0,,,,,
4109,1005,0,,,,,
4110,1156,0,,,,,
4111,904,0,,,,,
4112,771,0,,,,,
4113,810,0,,,,,
4114,840,0,,,,,
4115,904,0,,,,,
4116,498,0,,,,,
4117,207,0,,,,,
4118,228,0,,,,,
4119,46,0,,,,,
4120,-197,0,,,,,
4121,-101,0,,,,,
4122,136,0,,,,,
4123,223,0,,,,,
4124,313,0,,,,,
4125,326,0,,,,,
4126,99,0,,,,,
4127,187,0,,,,,
4128,353,0,,,,,
4129,130,0,,,,,
4130,227,0,,,,,
4131,105,0,,,,,
4132,85,0,,,,,
4133,-44,0,,,,,
4134,176,0,,,,,
4135,728,0,,,,,
4136,1414,0,,,,,
4137,2066,0,,,,,
4138,2401,0,,,,,
4139,2530,0,,,,,
4140,2131,0,,,,,
4141,2362,0,,,,,
4142,2494,0,,,,,
4143,1938,0,,,,,
4144,1386,0,,,,,
4145,1289,0,,,,,
4146,1410,0,,,,,
4147,1398,0,,,,,
4148,1697,0,,,,,
4149,1535,0,,,,,
4150,1135,0,,,,,
4151,1248,0,,,,,
4152,1259,0,,,,,
4153,878,0,,,,,
4154,976,0,,,,,
4155,1095,0,,,,,
4156,1052,0,,,,,
4157,670,0,,,,,
4158,9,0,,,,,
4159,-478,0,,,,,
4160,-436,0,,,,,
4161,-133,0,,,,,
4162,22,0,,,,,
4163,47,0,,,,,
4164,58,0,,,,,
4165,-263,0,,,,,
4166,-160,0,,,,,
4167,-163,0,,,,,
4168,-265,0,,,,,
4169,-220,0,,,,,
4170,-475,0,,,,,
4171,-1144,0,,,,,
4172,-1584,0,,,,,
4173,-1607,0,,,,,
4174,-1552,0,,,,,
4175,-1229,0,,,,,
4176,-1253,0,,,,,
4177,-1108,0,,,,,
4178,-645,0,,,,,
4179,-30,0,,,,,
4180,641,0,,,,,
4181,1110,0,,,,,
4182,1410,0,,,,,
4183,1409,0,,,,,
4184,1706,0,,,,,
4185,1869,0,,,,,
4186,2123,0,,,,,
4187,2212,0,,,,,
4188,2202,0,,,,,
4189,2173,0,,,,,
4190,2438,0,,,,,
4191,2411,0,,,,,
4192,2084,0,,,,,
4193,1743,0,,,,,
4194,1704,0,,,,,
4195,1702,0,,,,,
4196,1406,0,,,,,
4197,709,0,,,,,
4198,219,0,,,,,
4199,88,0,,,,,
4200,-142,0,,,,,
4201,-273,0,,,,,
4202,-941,0,,,,,
4203,-1696,0,,,,,
4204,-2411,0,,,,,
4205,-3078,0,,,,,
4206,-3447,0,,,,,
4207,-3951,0,,,,,
4208,-4668,0,,,,,
4209,-4694,0,,,,,
4210,-4628,0,,,,,
4211,-4790,0,,,,,
4212,-4724,0,,,,,
4213,-4439,0,,,,,
4214,-4140,0,,,,,
4215,-3541,0,,,,,
4216,-3259,0,,,,,
4217,-2737,0,,,,,
4218,-2351,0,,,,,
4219,-1685,0,,,,,
4220,-973,0,,,,,
4221,4,0,,,,,
4222,830,0,,,,,
4223,1667,0,,,,,
4224,2655,0,,,,,
4225,3890,0,,,,,
4226,4921,0,,,,,
4227,5662,0,,,,,
4228,5919,0,,,,,
4229,5641,0,,,,,
4230,4822,0,,,,,
4231,4115,0,,,,,
4232,3814,0,,,,,
4233,3457,0,,,,,
4234,3253,0,,,,,
4235,2982,0,,,,,
4236,2378,0,,,,,
4237,1673,0,,,,,
4238,1444,0,,,,,
4239,1330,0,,,,,
4240,923,0,,,,,
4241,23,0,,,,,
4242,-1163,0,,,,,
4243,-2855,0,,,,,
4244,-4734,0,,,,,
4245,-6862,0,,,,,
4246,-8888,0,,,,,
4247,-10883,0,,,,,
4248,-12173,0,,,,,
4249,-12884,0,,,,,
4250,-13186,0,,,,,
4251,-12649,0,,,,,
4252,-12132,0,,,,,
4253,-11816,0,,,,,
4254,-11720,0,,,,,
4255,-11590,0,,,,,
4256,-8866,0,,,,,
4257,-2812,0,,,,,
4258,4315,0,,,,,
4259,10813,0,,,,,
4260,15133,0,,,,,
4261,16380,0,,,,,
4262,15230,0,,,,,
4263,13549,0,,,,,
4264,11388,0,,,,,
4265,9085,0,,,,,
4266,6257,0,,,,,
4267,2853,0,,,,,
4268,-563,0,,,,,
4269,-2425,0,,,,,
4270,-2699,0,,,,,
4271,-513,0,,,,,
4272,3428,0,,,,,
4273,7227,0,,,,,
4274,9608,0,,,,,
4275,10852,0,,,,,
4276,11091,0,,,,,
4277,10207,0,,,,,
4278,8766,0,,,,,
4279,6812,0,,,,,
4280,3523,0,,,,,
4281,-532,0,,,,,
4282,-4107,0,,,,,
4283,-6541,0,,,,,
4284,-7194,0,,,,,
4285,-7095,0,,,,,
4286,-7830,0,,,,,
4287,-9528,0,,,,,
4288,-11208,0,,,,,
4289,-12718,0,,,,,
4290,-12539,0,,,,,
4291,-11781,0,,,,,
4292,-11824,0,,,,,
4293,-12988,0,,,,,
4294,-14318,0,,,,,
4295,-16572,0,,,,,
4296,-14491,0,,,,,
4297,-6284,0,,,,,
4298,3370,0,,,,,
4299,12006,0,,,,,
4300,17643,0,,,,,
4301,19277,0,,,,,
4302,17808,0,,,,,
4303,16471,0,,,,,
4304,14918,0,,,,,
4305,12946,0,,,,,
4306,9593,0,,,,,
4307,4659,0,,,,,
4308,-791,0,,,,,
4309,-3698,0,,,,,
4310,-3709,0,,,,,
4311,-1107,0,,,,,
4312,3012,0,,,,,
4313,7504,0,,,,,
4314,10285,0,,,,,
4315,11945,0,,,,,
4316,12693,0,,,,,
4317,12841,0,,,,,
4318,11626,0,,,,,
4319,9616,0,,,,,
4320,5925,0,,,,,
4321,2133,0,,,,,
4322,-1003,0,,,,,
4323,-2746,0,,,,,
4324,-2817,0,,,,,
4325,-1579,0,,,,,
4326,-489,0,,,,,
4327,-636,0,,,,,
4328,-1772,0,,,,,
4329,-3671,0,,,,,
4330,-5793,0,,,,,
4331,-7341,0,,,,,
4332,-9550,0,,,,,
4333,-13125,0,,,,,
4334,-16583,0,,,,,
4335,-19028,0,,,,,
4336,-19758,0,,,,,
4337,-20010,0,,,,,
4338,-18852,0,,,,,
4339,-18903,0,,,,,
4340,-17540,0,,,,,
4341,-8923,0,,,,,
4342,1307,0,,,,,
4343,11292,0,,,,,
4344,18506,0,,,,,
4345,21627,0,,,,,
4346,19398,0,,,,,
4347,16587,0,,,,,
4348,13411,0,,,,,
4349,9801,0,,,,,
4350,5782,0,,,,,
4351,1060,0,,,,,
4352,-5187,0,,,,,
4353,-8293,0,,,,,
4354,-7516,0,,,,,
4355,-4139,0,,,,,
4356,1070,0,,,,,
4357,7140,0,,,,,
4358,11276,0,,,,,
4359,13396,0,,,,,
4360,14275,0,,,,,
4361,13693,0,,,,,
4362,11784,0,,,,,
4363,9353,0,,,,,
4364,5395,0,,,,,
4365,1028,0,,,,,
4366,-2194,0,,,,,
4367,-3968,0,,,,,
4368,-4059,0,,,,,
4369,-1884,0,,,,,
4370,887,0,,,,,
4371,2073,0,,,,,
4372,2175,0,,,,,
4373,1302,0,,,,,
4374,-529,0,,,,,
4375,-3246,0,,,,,
4376,-6487,0,,,,,
4377,-10934,0,,,,,
4378,-15791,0,,,,,
4379,-19959,0,,,,,
4380,-21990,0,,,,,
4381,-22050,0,,,,,
4382,-20975,0,,,,,
4383,-19725,0,,,,,
4384,-19051,0,,,,,
4385,-19031,0,,,,,
4386,-11319,0,,,,,
4387,385,0,,,,,
4388,11566,0,,,,,
4389,19259,0,,,,,
4390,21994,0,,,,,
4391,19677,0,,,,,
4392,16135,0,,,,,
4393,13132,0,,,,,
4394,9859,0,,,,,
4395,6620,0,,,,,
4396,1928,0,,,,,
4397,-4367,0,,,,,
4398,-8727,0,,,,,
4399,-8029,0,,,,,
4400,-4209,0,,,,,
4401,1625,0,,,,,
4402,7432,0,,,,,
4403,11390,0,,,,,
4404,12625,0,,,,,
4405,13267,0,,,,,
4406,13412,0,,,,,
4407,12290,0,,,,,
4408,9546,0,,,,,
4409,5258,0,,,,,
4410,297,0,,,,,
4411,-3193,0,,,,,
4412,-4129,0,,,,,
4413,-3218,0,,,,,
4414,-669,0,,,,,
4415,2199,0,,,,,
4416,3164,0,,,,,
4417,2458,0,,,,,
4418,1708,0,,,,,
4419,132,0,,,,,
4420,-2541,0,,,,,
4421,-6125,0,,,,,
4422,-11088,0,,,,,
4423,-16764,0,,,,,
4424,-21516,0,,,,,
4425,-23465,0,,,,,
4426,-22809,0,,,,,
4427,-20489,0,,,,,
4428,-17911,0,,,,,
4429,-16206,0,,,,,
4430,-15964,0,,,,,
4431,-13891,0,,,,,
4432,-3911,0,,,,,
4433,7053,0,,,,,
4434,15819,0,,,,,
4435,19604,0,,,,,
4436,18904,0,,,,,
4437,15723,0,,,,,
4438,13629,0,,,,,
4439,12056,0,,,,,
4440,9804,0,,,,,
4441,6380,0,,,,,
4442,389,0,,,,,
4443,-5391,0,,,,,
4444,-7158,0,,,,,
4445,-4256,0,,,,,
4446,700,0,,,,,
4447,5781,0,,,,,
4448,9267,0,,,,,
4449,10975,0,,,,,
4450,11819,0,,,,,
4451,13015,0,,,,,
4452,13328,0,,,,,
4453,11862,0,,,,,
4454,8564,0,,,,,
4455,3998,0,,,,,
4456,-447,0,,,,,
4457,-2262,0,,,,,
4458,-2077,0,,,,,
4459,-1106,0,,,,,
4460,471,0,,,,,
4461,1399,0,,,,,
4462,1003,0,,,,,
4463,752,0,,,,,
4464,563,0,,,,,
4465,-839,0,,,,,
4466,-4114,0,,,,,
4467,-8797,0,,,,,
4468,-13813,0,,,,,
4469,-17528,0,,,,,
4470,-19273,0,,,,,
4471,-19356,0,,,,,
4472,-18074,0,,,,,
4473,-16133,0,,,,,
4474,-13428,0,,,,,
4475,-11798,0,,,,,
4476,-10793,0,,,,,
4477,-11854,0,,,,,
4478,-7419,0,,,,,
4479,2449,0,,,,,
4480,9845,0,,,,,
4481,14410,0,,,,,
4482,14483,0,,,,,
4483,13383,0,,,,,
4484,12380,0,,,,,
4485,13285,0,,,,,
4486,12442,0,,,,,
4487,9678,0,,,,,
4488,4644,0,,,,,
4489,-1525,0,,,,,
4490,-4816,0,,,,,
4491,-3135,0,,,,,
4492,947,0,,,,,
4493,4007,0,,,,,
4494,6135,0,,,,,
4495,7309,0,,,,,
4496,8718,0,,,,,
